market_code,security_name_zh
UBAX:EGLDUSDT,MultiversX/Tether
UBAX:EIGENBTC,
UBAX:EIGENFDUSD,EigenLayer/First Digital USD
UBAX:EIGENTRY,EigenLayer/Turkish Lira
UBAX:EIGENUSDC,EigenLayer/USDC
UBAX:EIGENUSDT,EigenLayer/Tether
UBAX:ELFUSDT,
UBAX:ENABNB,
UBAX:ENABRL,
UBAX:ENABTC,Ethena/Bitcoin
UBAX:ENAFDUSD,Ethena/First Digital USD
UBAX:ENATRY,Ethena/Turkish Lira
UBAX:ENAUSDC,Ethena/USDC
UBAX:ENAUSDT,Ethena/Tether
UBAX:ENJBTC,
UBAX:ENJTRY,Enjin Coin/Turkish Lira
UBAX:ENJUSDC,Enjin Coin/USDC
UBAX:ENJUSDT,Enjin Coin/Tether
UBAX:ENSBTC,
UBAX:ENSFDUSD,
UBAX:ENSOBNB,Enso/BNB
UBAX:ENSOFDUSD,
UBAX:ENSOTRY,Enso/Turkish Lira
UBAX:ENSOUSDC,Enso/USDC
UBAX:ENSOUSDT,Enso/Tether
UBAX:ENSTRY,Ethereum Name Service/Turkish Lira
UBAX:ENSUSDC,Ethereum Name Service/USDC
UBAX:ENSUSDT,Ethereum Name Service/Tether
UBAX:EOSUSDT,
UBAX:EPICUSDC,Epic Chain/USDC
UBAX:EPICUSDT,Epic Chain/Tether
UBAX:ERABNB,Caldera/BNB
UBAX:ERAFDUSD,Caldera/First Digital USD
UBAX:ERATRY,Caldera/Turkish Lira
UBAX:ERAUSDC,Caldera/USDC
UBAX:ERAUSDT,Caldera/Tether
UBAX:ESPTRY,Espresso/Turkish Lira
UBAX:ESPUSDC,Espresso/USDC
UBAX:ESPUSDT,Espresso/Tether
UBAX:ETCBNB,
UBAX:ETCBTC,Ethereum Classic/Bitcoin
UBAX:ETCETH,
UBAX:ETCFDUSD,Ethereum Classic/First Digital USD
UBAX:ETCTRY,Ethereum Classic/Turkish Lira
UBAX:ETCUSDC,Oasis/USDC
UBAX:ETCUSDT,Ethereum Classic/Tether
UBAX:ETHARS,Ethereum/Argentine Peso
UBAX:ETHBRL,Ethereum/Brazilian Real
UBAX:ETHBTC,Ethereum/Bitcoin
UBAX:ETHDAI,Ethereum/Dai
UBAX:ETHEUR,Ethereum/Euro
UBAX:ETHEURI,Ethereum/Eurite
UBAX:ETHFDUSD,Ethereum/First Digital USD
UBAX:ETHFIFDUSD,
UBAX:ETHFITRY,ether.fi/Turkish Lira
UBAX:ETHFIUSDC,ether.fi/USDC
UBAX:ETHFIUSDT,ether.fi/Tether
UBAX:ETHIDR,Ethereum/Rupiah
UBAX:ETHJPY,Ethereum/Yen
UBAX:ETHMXN,Ethereum/Mexican Peso
UBAX:ETHPLN,Ethereum/Zloty
UBAX:ETHTRY,Ethereum/Turkish Lira
UBAX:ETHTUSD,Ethereum/TrueUSD
UBAX:ETHU,Ethereum/Union
UBAX:ETHUSD,Ethereum/US Dollar
UBAX:ETHUSD1,Ethereum/World Liberty Financial USD
UBAX:ETHUSDC,Ethereum/USDC
UBAX:ETHUSDT,Ethereum/Tether
UBAX:ETHZAR,
UBAX:EULBNB,
UBAX:EULFDUSD,
UBAX:EULTRY,Euler/Turkish Lira
UBAX:EULUSDC,Euler/USDC
UBAX:EULUSDT,Euler/Tether
UBAX:EUREURI,EURC/Eurite
UBAX:EURIUSDC,Eurite/USDC
UBAX:EURIUSDT,Eurite/Tether
UBAX:EURUSDC,EURC/USDC
UBAX:EURUSDT,EURC/Tether
UBAX:FARMUSDT,Harvest Finance/Tether
UBAX:FDUSDTRY,First Digital USD/Turkish Lira
UBAX:FDUSDUSDC,First Digital USD/USDC
UBAX:FDUSDUSDT,First Digital USD/Tether
UBAX:FETBNB,Artificial Superintelligence Alliance/BNB
UBAX:FETBTC,Artificial Superintelligence Alliance/Bitcoin
UBAX:FETFDUSD,
UBAX:FETJPY,Artificial Superintelligence Alliance/Yen
UBAX:FETTRY,Artificial Superintelligence Alliance/Turkish Lira
UBAX:FETUSDC,Artificial Superintelligence Alliance/USDC
UBAX:FETUSDT,Artificial Superintelligence Alliance/Tether
UBAX:FFBNB,
UBAX:FFFDUSD,Falcon Finance/First Digital USD
UBAX:FFTRY,Falcon Finance/Turkish Lira
UBAX:FFUSDC,Falcon Finance/USDC
UBAX:FFUSDT,Falcon Finance/Tether
UBAX:FIDABTC,
UBAX:FIDATRY,Bonfida/Turkish Lira
UBAX:FIDAUSDT,Bonfida/Tether
UBAX:FILBTC,Filecoin/Bitcoin
UBAX:FILETH,
UBAX:FILFDUSD,Filecoin/First Digital USD
UBAX:FILTRY,Filecoin/Turkish Lira
UBAX:FILUSDC,Filecoin/USDC
UBAX:FILUSDT,Filecoin/Tether
UBAX:FIOBTC,
UBAX:FIOUSDT,FIO Protocol/Tether
UBAX:FIROUSDT,
UBAX:FISBTC,
UBAX:FISUSDT,
UBAX:FLMBTC,
UBAX:FLMUSDT,
UBAX:FLOKIFDUSD,FLOKI/First Digital USD
UBAX:FLOKIIDR,FLOKI/Rupiah
UBAX:FLOKITRY,FLOKI/Turkish Lira
UBAX:FLOKIUSDC,FLOKI/USDC
UBAX:FLOKIUSDT,FLOKI/Tether
UBAX:FLOWBTC,
UBAX:FLOWUSDT,Flow/Tether
UBAX:FLUXBTC,
UBAX:FLUXUSDC,Flux/USDC
UBAX:FLUXUSDT,Flux/Tether
UBAX:FOGOTRY,Fogo/Turkish Lira
UBAX:FOGOUSDC,Fogo/USDC
UBAX:FOGOUSDT,Fogo/Tether
UBAX:FORMTRY,Four/Turkish Lira
UBAX:FORMUSDC,Four/USDC
UBAX:FORMUSDT,Four/Tether
UBAX:FORTHBTC,
UBAX:FORTHUSDT,Ampleforth Governance Token/Tether
UBAX:FRAXUSDT,Frax/Tether
UBAX:FTMUSDT,
UBAX:FTRY,SynFutures/Turkish Lira
UBAX:FTTUSDT,FTX Token/Tether
UBAX:FUNUSDC,
UBAX:FUNUSDT,FUNToken/Tether
UBAX:FUSDC,SynFutures/USDC
UBAX:FUSDT,SynFutures/Tether
UBAX:FXSUSDT,
UBAX:GALABRL,
UBAX:GALABTC,
UBAX:GALAETH,Gala/Ethereum
UBAX:GALAEUR,
UBAX:GALAFDUSD,
UBAX:GALATRY,Gala/Turkish Lira
UBAX:GALAUSDC,Gala/USDC
UBAX:GALAUSDT,Gala/Tether
UBAX:GALUSDT,
UBAX:GASBTC,Gas/Bitcoin
UBAX:GASTRY,Gas/Turkish Lira
UBAX:GASUSDT,Gas/Tether
UBAX:GHSTUSDT,
UBAX:GIGGLETRY,Giggle Fund/Turkish Lira
UBAX:GIGGLEUSDC,Giggle Fund/USDC
UBAX:GIGGLEUSDT,Giggle Fund/Tether
UBAX:GLMBTC,Golem/Bitcoin
UBAX:GLMRBTC,
UBAX:GLMRUSDT,Moonbeam/Tether
UBAX:GLMUSDT,Golem/Tether
UBAX:GMTBTC,
UBAX:GMTEUR,
UBAX:GMTTRY,GMT/Turkish Lira
UBAX:GMTUSDC,GMT/USDC
UBAX:GMTUSDT,GMT/Tether
UBAX:GMXUSDC,GMX/USDC
UBAX:GMXUSDT,GMX/Tether
UBAX:GNOUSDT,Gnosis/Tether
UBAX:GNSUSDT,Gains Network/Tether
UBAX:GPSBNB,
UBAX:GPSFDUSD,
UBAX:GPSTRY,GoPlus Security/Turkish Lira
UBAX:GPSUSDC,GoPlus Security/USDC
UBAX:GPSUSDT,GoPlus Security/Tether
UBAX:GRTBTC,The Graph/Bitcoin
UBAX:GRTETH,
UBAX:GRTEUR,
UBAX:GRTFDUSD,
UBAX:GRTTRY,The Graph/Turkish Lira
UBAX:GRTUSDC,
UBAX:GRTUSDT,The Graph/Tether
UBAX:GTCUSDT,Gitcoin/Tether
UBAX:GTRY,Gravity/Turkish Lira
UBAX:GUNBNB,GUNZ/BNB
UBAX:GUNFDUSD,
UBAX:GUNTRY,GUNZ/Turkish Lira
UBAX:GUNUSDC,GUNZ/USDC
UBAX:GUNUSDT,GUNZ/Tether
UBAX:GUSDT,Gravity/Tether
UBAX:HAEDALBNB,
UBAX:HAEDALFDUSD,
UBAX:HAEDALTRY,Haedal Protocol/Turkish Lira
UBAX:HAEDALUSDC,Haedal Protocol/USDC
UBAX:HAEDALUSDT,Haedal Protocol/Tether
UBAX:HARDUSDT,
UBAX:HBARBNB,Hedera/BNB
UBAX:HBARBTC,Hedera/Bitcoin
UBAX:HBARFDUSD,Hedera/First Digital USD
UBAX:HBARIDR,Hedera/Rupiah
UBAX:HBARTRY,Hedera/Turkish Lira
UBAX:HBARUSDC,Hedera/USDC
UBAX:HBARUSDT,Hedera/Tether
UBAX:HEIBTC,
UBAX:HEITRY,Heima/Turkish Lira
UBAX:HEIUSDC,Heima/USDC
UBAX:HEIUSDT,Heima/Tether
UBAX:HEMIBNB,
UBAX:HEMIFDUSD,
UBAX:HEMITRY,HEMI/Turkish Lira
UBAX:HEMIUSDC,HEMI/USDC
UBAX:HEMIUSDT,HEMI/Tether
UBAX:HFTBTC,
UBAX:HFTUSDT,Hashflow/Tether
UBAX:HIFIUSDT,
UBAX:HIGHTRY,Highstreet/Turkish Lira
UBAX:HIGHUSDT,Highstreet/Tether
UBAX:HIVEBTC,
UBAX:HIVEFDUSD,
UBAX:HIVETRY,Hive/Turkish Lira
UBAX:HIVEUSDC,Hive/USDC
UBAX:HIVEUSDT,Hive/Tether
UBAX:HMSTRFDUSD,
UBAX:HMSTRTRY,Hamster Kombat/Turkish Lira
UBAX:HMSTRUSDC,Hamster Kombat/USDC
UBAX:HMSTRUSDT,Hamster Kombat/Tether
UBAX:HOLOBNB,
UBAX:HOLOFDUSD,
UBAX:HOLOTRY,Holoworld AI/Turkish Lira
UBAX:HOLOUSDC,Holoworld AI/USDC
UBAX:HOLOUSDT,Holoworld AI/Tether
UBAX:HOMEBNB,
UBAX:HOMEFDUSD,
UBAX:HOMETRY,Defi App/Turkish Lira
UBAX:HOMEUSDC,Defi App/USDC
UBAX:HOMEUSDT,Defi App/Tether
UBAX:HOOKUSDT,Hooked Protocol/Tether
UBAX:HOTETH,
UBAX:HOTTRY,Holo/Turkish Lira
UBAX:HOTUSDT,Holo/Tether
UBAX:HUMABNB,
UBAX:HUMAFDUSD,
UBAX:HUMATRY,Huma Finance/Turkish Lira
UBAX:HUMAUSDC,Huma Finance/USDC
UBAX:HUMAUSDT,Huma Finance/Tether
UBAX:HYPERBNB,
UBAX:HYPERFDUSD,
UBAX:HYPERTRY,Hyperlane/Turkish Lira
UBAX:HYPERUSDC,Hyperlane/USDC
UBAX:HYPERUSDT,Hyperlane/Tether
UBAX:ICPBTC,Internet Computer/Bitcoin
UBAX:ICPETH,
UBAX:ICPEUR,Internet Computer/Euro
UBAX:ICPFDUSD,Internet Computer/First Digital USD
UBAX:ICPTRY,Internet Computer/Turkish Lira
UBAX:ICPUSDC,Internet Computer/USDC
UBAX:ICPUSDT,Internet Computer/Tether
UBAX:ICXBTC,
UBAX:ICXUSDT,ICON/Tether
UBAX:IDBTC,
UBAX:IDEXUSDC,IDEX/USDC
UBAX:IDEXUSDT,IDEX/Tether
UBAX:IDTRY,SPACE ID/Turkish Lira
UBAX:IDUSDT,SPACE ID/Tether
UBAX:ILVBTC,
UBAX:ILVUSDC,Illuvium/USDC
UBAX:ILVUSDT,Illuvium/Tether
UBAX:IMXBTC,
UBAX:IMXUSDC,Immutable/USDC
UBAX:IMXUSDT,Immutable/Tether
UBAX:INITBNB,
UBAX:INITFDUSD,
UBAX:INITTRY,Initia/Turkish Lira
UBAX:INITUSDC,Initia/USDC
UBAX:INITUSDT,Initia/Tether
UBAX:INJBNB,Injective/BNB
UBAX:INJBTC,Injective/Bitcoin
UBAX:INJETH,
UBAX:INJFDUSD,Injective/First Digital USD
UBAX:INJTRY,Injective/Turkish Lira
UBAX:INJUSDC,Injective/USDC
UBAX:INJUSDT,Injective/Tether
UBAX:IOBNB,
UBAX:IOBTC,
UBAX:IOFDUSD,
UBAX:IOSTUSDT,IOST/Tether
UBAX:IOTABTC,IOTA/Bitcoin
UBAX:IOTAETH,
UBAX:IOTATRY,IOTA/Turkish Lira
UBAX:IOTAUSDC,IOTA/USDC
UBAX:IOTAUSDT,IOTA/Tether
UBAX:IOTRY,io.net/Turkish Lira
UBAX:IOTXBTC,
UBAX:IOTXETH,
UBAX:IOTXJPY,IoTeX/Yen
UBAX:IOTXUSDT,IoTeX/Tether
UBAX:IOUSDC,io.net/USDC
UBAX:IOUSDT,io.net/Tether
UBAX:IQUSDT,IQ/Tether
UBAX:IRISUSDT,
UBAX:JASMYTRY,JasmyCoin/Turkish Lira
UBAX:JASMYUSDT,JasmyCoin/Tether
UBAX:JOEBTC,
UBAX:JOEUSDT,JOE/Tether
UBAX:JSTBTC,JUST/Bitcoin
UBAX:JSTUSDT,JUST/Tether
UBAX:JTOFDUSD,
UBAX:JTOTRY,Jito/Turkish Lira
UBAX:JTOUSDC,Jito/USDC
UBAX:JTOUSDT,Jito/Tether
UBAX:JUPFDUSD,Jupiter/First Digital USD
UBAX:JUPTRY,Jupiter/Turkish Lira
UBAX:JUPUSDC,Jupiter/USDC
UBAX:JUPUSDT,Jupiter/Tether
UBAX:JUVTRY,Juventus Fan Token/Turkish Lira
UBAX:JUVUSDC,Juventus Fan Token/USDC
UBAX:JUVUSDT,Juventus Fan Token/Tether
UBAX:KAIAUSDC,Kaia/USDC
UBAX:KAIAUSDT,Kaia/Tether
UBAX:KAITOBTC,
UBAX:KAITOFDUSD,
UBAX:KAITOTRY,KAITO/Turkish Lira
UBAX:KAITOUSDC,KAITO/USDC
UBAX:KAITOUSDT,KAITO/Tether
UBAX:KAVABTC,Kava/Bitcoin
UBAX:KAVAUSDT,Kava/Tether
UBAX:KDABTC,
UBAX:KDAUSDT,
UBAX:KERNELBNB,
UBAX:KERNELFDUSD,
UBAX:KERNELTRY,KernelDAO/Turkish Lira
UBAX:KERNELUSDC,KernelDAO/USDC
UBAX:KERNELUSDT,KernelDAO/Tether
UBAX:KGSTU,KGST/Union
UBAX:KGSTUSDT,KGST/Tether
UBAX:KITEBNB,
UBAX:KITETRY,Kite/Turkish Lira
UBAX:KITEUSDC,Kite/USDC
UBAX:KITEUSDT,Kite/Tether
UBAX:KLAYUSDT,
UBAX:KMDBTC,
UBAX:KMDUSDT,
UBAX:KMNOUSDC,Kamino Finance/USDC
UBAX:KMNOUSDT,Kamino Finance/Tether
UBAX:KNCBTC,Kyber Network Crystal v2/Bitcoin
UBAX:KNCUSDT,Kyber Network Crystal v2/Tether
UBAX:KSMBTC,
UBAX:KSMTRY,Kusama/Turkish Lira
UBAX:KSMUSDT,Kusama/Tether
UBAX:LABNB,Lagrange/BNB
UBAX:LAFDUSD,
UBAX:LATRY,Lagrange/Turkish Lira
UBAX:LAUSDC,Lagrange/USDC
UBAX:LAUSDT,Lagrange/Tether
UBAX:LAYERBNB,
UBAX:LAYERBTC,
UBAX:LAYERFDUSD,
UBAX:LAYERTRY,Solayer/Turkish Lira
UBAX:LAYERUSDC,Solayer/USDC
UBAX:LAYERUSDT,Solayer/Tether
UBAX:LAZIOTRY,S.S. Lazio Fan Token/Turkish Lira
UBAX:LAZIOUSDT,S.S. Lazio Fan Token/Tether
UBAX:LDOBTC,
UBAX:LDOFDUSD,Lido DAO/First Digital USD
UBAX:LDOTRY,Lido DAO/Turkish Lira
UBAX:LDOUSDC,Lido DAO/USDC
UBAX:LDOUSDT,Lido DAO/Tether
UBAX:LEVERTRY,
UBAX:LEVERUSDT,
UBAX:LINEABNB,
UBAX:LINEAFDUSD,
UBAX:LINEATRY,Linea/Turkish Lira
UBAX:LINEAUSDC,Linea/USDC
UBAX:LINEAUSDT,Linea/Tether
UBAX:LINKBNB,
UBAX:LINKBRL,Chainlink/Brazilian Real
UBAX:LINKBTC,Chainlink/Bitcoin
UBAX:LINKETH,Chainlink/Ethereum
UBAX:LINKEUR,Chainlink/Euro
UBAX:LINKFDUSD,Chainlink/First Digital USD
UBAX:LINKJPY,Chainlink/Yen
UBAX:LINKTRY,Chainlink/Turkish Lira
UBAX:LINKU,Chainlink/Union
UBAX:LINKUSD1,ChainLink/World Liberty Financial USD
UBAX:LINKUSDC,Chainlink/USDC
UBAX:LINKUSDT,Chainlink/Tether
UBAX:LISTABNB,
UBAX:LISTAFDUSD,
UBAX:LISTATRY,Lista DAO/Turkish Lira
UBAX:LISTAUSDC,
UBAX:LISTAUSDT,Lista DAO/Tether
UBAX:LITUSDT,
UBAX:LOKABTC,
UBAX:LOKAUSDT,
UBAX:LPTBNB,
UBAX:LPTBTC,Livepeer/Bitcoin
UBAX:LPTJPY,Livepeer/Yen
UBAX:LPTTRY,Livepeer/Turkish Lira
UBAX:LPTUSDC,Livepeer/USDC
UBAX:LPTUSDT,Livepeer/Tether
UBAX:LQTYUSDT,Liquity/Tether
UBAX:LRCBTC,
UBAX:LRCETH,
UBAX:LRCTRY,Loopring/Turkish Lira
UBAX:LRCUSDT,Loopring/Tether
UBAX:LSKBTC,Lisk/Bitcoin
UBAX:LSKUSDC,Lisk/USDC
UBAX:LSKUSDT,Lisk/Tether
UBAX:LTCBNB,Litecoin/BNB
UBAX:LTCBRL,Litecoin/Brazilian Real
UBAX:LTCBTC,Litecoin/Bitcoin
UBAX:LTCETH,Litecoin/Ethereum
UBAX:LTCEUR,Litecoin/Euro
UBAX:LTCFDUSD,Litecoin/First Digital USD
UBAX:LTCJPY,Litecoin/Yen
UBAX:LTCTRY,Litecoin/Turkish Lira
UBAX:LTCU,Litecoin/Union
UBAX:LTCUSD1,Litecoin/World Liberty Financial USD
UBAX:LTCUSDC,Litecoin/USDC
UBAX:LTCUSDT,Litecoin/Tether
UBAX:LTOBTC,
UBAX:LTOUSDT,
UBAX:LUMIATRY,Lumia/Turkish Lira
UBAX:LUMIAUSDT,Lumia/Tether
UBAX:LUNATRY,Terra/Turkish Lira
UBAX:LUNAUSDC,Terra/USDC
UBAX:LUNAUSDT,Terra/Tether
UBAX:LUNCTRY,Terra Classic/Turkish Lira
UBAX:LUNCUSDC,Terra Classic/USDC
UBAX:LUNCUSDT,Terra Classic/Tether
UBAX:MAGICBTC,Treasure/Bitcoin
UBAX:MAGICTRY,Treasure/Turkish Lira
UBAX:MAGICUSDC,Treasure/USDC
UBAX:MAGICUSDT,Treasure/Tether
UBAX:MANABTC,
UBAX:MANAETH,
UBAX:MANATRY,Decentraland/Turkish Lira
UBAX:MANAUSDT,Decentraland/Tether
UBAX:MANTABTC,
UBAX:MANTAFDUSD,Manta Network/First Digital USD
UBAX:MANTAIDR,Manta Network/Rupiah
UBAX:MANTATRY,Manta Network/Turkish Lira
UBAX:MANTAUSDC,Manta Network/USDC
UBAX:MANTAUSDT,Manta Network/Tether
UBAX:MANTRATRY,MANTRA/Turkish Lira
UBAX:MANTRAUSDC,MANTRA/USDC
UBAX:MANTRAUSDT,MANTRA/Tether
UBAX:MASKTRY,Mask Network/Turkish Lira
UBAX:MASKUSDC,Mask Network/USDC
UBAX:MASKUSDT,Mask Network/Tether
UBAX:MATICUSDT,
UBAX:MAVBTC,
UBAX:MAVTRY,Maverick Protocol/Turkish Lira
UBAX:MAVUSDC,Maverick Protocol/USDC
UBAX:MAVUSDT,Maverick Protocol/Tether
UBAX:MBLUSDT,MovieBloc/Tether
UBAX:MBOXTRY,MOBOX/Turkish Lira
UBAX:MBOXUSDT,MOBOX/Tether
UBAX:MDTUSDT,Measurable Data Token/Tether
UBAX:MDXUSDT,
UBAX:MEBTC,
UBAX:MEFDUSD,Magic Eden/First Digital USD
UBAX:MEMEFDUSD,
UBAX:MEMETRY,Memecoin/Turkish Lira
UBAX:MEMEUSDC,Memecoin/USDC
UBAX:MEMEUSDT,Memecoin/Tether
UBAX:METISTRY,Metis/Turkish Lira
UBAX:METISUSDT,Metis/Tether
UBAX:METRY,Magic Eden/Turkish Lira
UBAX:METTRY,Meteora/Turkish Lira
UBAX:METUSDC,Meteora/USDC
UBAX:METUSDT,Meteora/Tether
UBAX:MEUSDC,Magic Eden/USDC
UBAX:MEUSDT,Magic Eden/Tether
UBAX:MINABTC,
UBAX:MINATRY,Mina/Turkish Lira
UBAX:MINAUSDC,Mina/USDC
UBAX:MINAUSDT,Mina/Tether
UBAX:MIRABNB,
UBAX:MIRAFDUSD,
UBAX:MIRATRY,Mira/Turkish Lira
UBAX:MIRAUSDC,Mira/USDC
UBAX:MIRAUSDT,Mira/Tether
UBAX:MITOBNB,
UBAX:MITOFDUSD,
UBAX:MITOTRY,Mitosis/Turkish Lira
UBAX:MITOUSDC,Mitosis/USDC
UBAX:MITOUSDT,Mitosis/Tether
UBAX:MKRBTC,
UBAX:MKRTRY,
UBAX:MKRUSDC,
UBAX:MKRUSDT,
UBAX:MLNUSDT,Enzyme/Tether
UBAX:MMTBNB,
UBAX:MMTTRY,Momentum/Turkish Lira
UBAX:MMTUSDC,Momentum/USDC
UBAX:MMTUSDT,Momentum/Tether
UBAX:MORPHOBNB,
UBAX:MORPHOFDUSD,
UBAX:MORPHOTRY,Morpho/Turkish Lira
UBAX:MORPHOUSDC,Morpho/USDC
UBAX:MORPHOUSDT,Morpho/Tether
UBAX:MOVEBNB,
UBAX:MOVEBTC,
UBAX:MOVEFDUSD,
UBAX:MOVETRY,Movement/Turkish Lira
UBAX:MOVEUSDC,Movement/USDC
UBAX:MOVEUSDT,Movement/Tether
UBAX:MOVRBTC,
UBAX:MOVRTRY,Moonriver/Turkish Lira
UBAX:MOVRUSDT,Moonriver/Tether
UBAX:MTLBTC,
UBAX:MTLUSDT,Metal DAO/Tether
UBAX:MUBARAKTRY,Mubarak/Turkish Lira
UBAX:MUBARAKUSDC,Mubarak/USDC
UBAX:MUBARAKUSDT,Mubarak/Tether
UBAX:NBSUSDT,
UBAX:NEARBNB,
UBAX:NEARBRL,NEAR Protocol/Brazilian Real
UBAX:NEARBTC,NEAR Protocol/Bitcoin
UBAX:NEARETH,
UBAX:NEAREUR,NEAR Protocol/Euro
UBAX:NEARFDUSD,
UBAX:NEARJPY,NEAR Protocol/Yen
UBAX:NEARTRY,NEAR Protocol/Turkish Lira
UBAX:NEARU,NEAR Protocol/Union
UBAX:NEARUSD1,NEAR Protocol/World Liberty Financial USD
UBAX:NEARUSDC,NEAR Protocol/USDC
UBAX:NEARUSDT,NEAR Protocol/Tether
UBAX:NEIROFDUSD,
UBAX:NEIROIDR,Neiro/Rupiah
UBAX:NEIROJPY,
UBAX:NEIROTRY,Neiro Ethereum/Turkish Lira
UBAX:NEIROUSDC,Neiro Ethereum/USDC
UBAX:NEIROUSDT,Neiro Ethereum/Tether
UBAX:NEOBTC,Neo/Bitcoin
UBAX:NEOTRY,Neo/Turkish Lira
UBAX:NEOUSDC,Neo/USDC
UBAX:NEOUSDT,Neo/Tether
UBAX:NEWTBNB,
UBAX:NEWTFDUSD,
UBAX:NEWTTRY,Newton Protocol/Turkish Lira
UBAX:NEWTUSDC,Newton Protocol/USDC
UBAX:NEWTUSDT,Newton Protocol/Tether
UBAX:NEXOBTC,Nexo/Bitcoin
UBAX:NEXOUSDT,Nexo/Tether
UBAX:NFPBTC,
UBAX:NFPFDUSD,
UBAX:NFPTRY,NFPrompt/Turkish Lira
UBAX:NFPUSDT,NFPrompt/Tether
UBAX:NIGHTBNB,Midnight/BNB
UBAX:NIGHTTRY,Midnight/Turkish Lira
UBAX:NIGHTUSDC,Midnight/USDC
UBAX:NIGHTUSDT,Midnight/Tether
UBAX:NILBNB,
UBAX:NILFDUSD,
UBAX:NILTRY,Nillion/Turkish Lira
UBAX:NILUSDC,Nillion/USDC
UBAX:NILUSDT,Nillion/Tether
UBAX:NKNBTC,
UBAX:NKNUSDT,
UBAX:NMRBTC,
UBAX:NMRTRY,Numeraire/Turkish Lira
UBAX:NMRUSDC,Numeraire/USDC
UBAX:NMRUSDT,Numeraire/Tether
UBAX:NOMFDUSD,
UBAX:NOMTRY,Nomina/Turkish Lira
UBAX:NOMUSDC,Nomina/USDC
UBAX:NOMUSDT,Nomina/Tether
UBAX:NOTFDUSD,Notcoin/First Digital USD
UBAX:NOTTRY,Notcoin/Turkish Lira
UBAX:NOTUSDC,Notcoin/USDC
UBAX:NOTUSDT,Notcoin/Tether
UBAX:NTRNBNB,
UBAX:NTRNTRY,Neutron/Turkish Lira
UBAX:NTRNUSDT,Neutron/Tether
UBAX:NULSUSDT,
UBAX:NXPCBNB,
UBAX:NXPCFDUSD,
UBAX:NXPCTRY,NEXPACE/Turkish Lira
UBAX:NXPCUSDC,NEXPACE/USDC
UBAX:NXPCUSDT,NEXPACE/Tether
UBAX:OCEANUSDT,
UBAX:OGBTC,
UBAX:OGNBTC,
UBAX:OGNTRY,Origin Protocol/Turkish Lira
UBAX:OGNUSDT,Origin Protocol/Tether
UBAX:OGTRY,OG Fan Token/Turkish Lira
UBAX:OGUSDT,OG Fan Token/Tether
UBAX:OMBTC,
UBAX:OMGUSDT,
UBAX:OMNIBTC,
UBAX:OMNIFDUSD,
UBAX:OMNITRY,
UBAX:OMNIUSDC,
UBAX:OMNIUSDT,
UBAX:OMTRY,
UBAX:OMUSDC,
UBAX:OMUSDT,
UBAX:ONDOIDR,Ondo/Rupiah
UBAX:ONDOTRY,Ondo/Turkish Lira
UBAX:ONDOUSDC,Ondo/USDC
UBAX:ONDOUSDT,Ondo/Tether
UBAX:ONETRY,Harmony/Turkish Lira
UBAX:ONEUSDT,Harmony/Tether
UBAX:ONGBTC,Ontology Gas/Bitcoin
UBAX:ONGUSDT,Ontology Gas/Tether
UBAX:ONTBTC,Ontology/Bitcoin
UBAX:ONTTRY,Ontology/Turkish Lira
UBAX:ONTUSDC,Ontology/USDC
UBAX:ONTUSDT,Ontology/Tether
UBAX:OPBTC,Optimism/Bitcoin
UBAX:OPENBNB,OpenLedger/BNB
UBAX:OPENFDUSD,OpenLedger/First Digital USD
UBAX:OPENTRY,OpenLedger/Turkish Lira
UBAX:OPENUSDC,OpenLedger/USDC
UBAX:OPENUSDT,OpenLedger/Tether
UBAX:OPETH,
UBAX:OPEUR,
UBAX:OPFDUSD,
UBAX:OPNBNB,Opinion/BNB
UBAX:OPNTRY,Opinion/Turkish Lira
UBAX:OPNU,Opinion/Union
UBAX:OPNUSD1,Opinion/World Liberty Financial USD
UBAX:OPNUSDC,Opinion/USDC
UBAX:OPNUSDT,Opinion/Tether
UBAX:OPTRY,Optimism/Turkish Lira
UBAX:OPUSDC,Optimism/USDC
UBAX:OPUSDT,Optimism/Tether
UBAX:ORCATRY,Orca/Turkish Lira
UBAX:ORCAUSDC,Orca/USDC
UBAX:ORCAUSDT,Orca/Tether
UBAX:ORDIBTC,
UBAX:ORDIFDUSD,
UBAX:ORDITRY,ORDI/Turkish Lira
UBAX:ORDIUSDC,ORDI/USDC
UBAX:ORDIUSDT,ORDI/Tether
UBAX:ORNUSDT,
UBAX:OSMOUSDC,Osmosis/USDC
UBAX:OSMOUSDT,Osmosis/Tether
UBAX:OXTBTC,
UBAX:OXTUSDT,Orchid/Tether
UBAX:PARTIBNB,Particle Network/BNB
UBAX:PARTIFDUSD,Particle Network/First Digital USD
UBAX:PARTITRY,Particle Network/Turkish Lira
UBAX:PARTIUSDC,Particle Network/USDC
UBAX:PARTIUSDT,Particle Network/Tether
UBAX:PAXGBTC,PAX Gold/Bitcoin
UBAX:PAXGTRY,PAX Gold/Turkish Lira
UBAX:PAXGU,PAX Gold/Union
UBAX:PAXGUSD1,PAX Gold/World Liberty Financial USD
UBAX:PAXGUSDC,PAX Gold/USDC
UBAX:PAXGUSDT,PAX Gold/Tether
UBAX:PDAUSDT,
UBAX:PENDLEBTC,Pendle/Bitcoin
UBAX:PENDLEFDUSD,
UBAX:PENDLETRY,Pendle/Turkish Lira
